YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,"AREA HARVESTED in ACRES","PRODUCTION in BU","YIELD in BU / ACRE","AREA PLANTED in ACRES","PRODUCTION in $","PRODUCTION in TONS","YIELD in TONS / ACRE","PRICE RECEIVED in $ / BU"
2006,ILLINOIS,17," "," ",YEAR,CORN," "," "," ","11,300,000"," "," "," "," "
2006,INDIANA,18," "," ",YEAR,CORN," "," "," ","5,500,000"," "," "," "," "
2006,IOWA,19," "," ",YEAR,CORN," "," "," ","12,600,000"," "," "," "," "
2006,KANSAS,20," "," ",YEAR,CORN," "," "," ","3,350,000"," "," "," "," "
2006,KENTUCKY,21," "," ",YEAR,CORN," "," "," ","1,120,000"," "," "," "," "
2006,LOUISIANA,22," "," ",YEAR,CORN," "," "," ","300,000"," "," "," "," "
2006,MAINE,23," "," ",YEAR,CORN," "," "," ","26,000"," "," "," "," "
2006,MARYLAND,24," "," ",YEAR,CORN," "," "," ","490,000"," "," "," "," "
2006,MASSACHUSETTS,25," "," ",YEAR,CORN," "," "," ","18,000"," "," "," "," "
2006,MICHIGAN,26," "," ",YEAR,CORN," "," "," ","2,200,000"," "," "," "," "
2006,MINNESOTA,27," "," ",YEAR,CORN," "," "," ","7,300,000"," "," "," "," "
2006,MISSISSIPPI,28," "," ",YEAR,CORN," "," "," ","340,000"," "," "," "," "
2006,MISSOURI,29," "," ",YEAR,CORN," "," "," ","2,700,000"," "," "," "," "
2006,MONTANA,30," "," ",YEAR,CORN," "," "," ","65,000"," "," "," "," "
2006,NEBRASKA,31," "," ",YEAR,CORN," "," "," ","8,100,000"," "," "," "," "
2006,NEVADA,32," "," ",YEAR,CORN," "," "," ","4,000"," "," "," "," "
2006,"NEW HAMPSHIRE",33," "," ",YEAR,CORN," "," "," ","14,000"," "," "," "," "
2006,"NEW JERSEY",34," "," ",YEAR,CORN," "," "," ","80,000"," "," "," "," "
2006,"NEW MEXICO",35," "," ",YEAR,CORN," "," "," ","130,000"," "," "," "," "
2006,"NEW YORK",36," "," ",YEAR,CORN," "," "," ","950,000"," "," "," "," "
2006,"NORTH CAROLINA",37," "," ",YEAR,CORN," "," "," ","790,000"," "," "," "," "
2006,"NORTH DAKOTA",38," "," ",YEAR,CORN," "," "," ","1,690,000"," "," "," "," "
2006,OHIO,39," "," ",YEAR,CORN," "," "," ","3,150,000"," "," "," "," "
2006,OKLAHOMA,40," "," ",YEAR,CORN," "," "," ","270,000"," "," "," "," "
2006,OREGON,41," "," ",YEAR,CORN," "," "," ","51,000"," "," "," "," "
2006,PENNSYLVANIA,42," "," ",YEAR,CORN," "," "," ","1,350,000"," "," "," "," "
2006,"RHODE ISLAND",44," "," ",YEAR,CORN," "," "," ","2,000"," "," "," "," "
2006,"SOUTH CAROLINA",45," "," ",YEAR,CORN," "," "," ","310,000"," "," "," "," "
2006,"SOUTH DAKOTA",46," "," ",YEAR,CORN," "," "," ","4,500,000"," "," "," "," "
2006,TENNESSEE,47," "," ",YEAR,CORN," "," "," ","550,000"," "," "," "," "
2006,TEXAS,48," "," ",YEAR,CORN," "," "," ","1,760,000"," "," "," "," "
2006,UTAH,49," "," ",YEAR,CORN," "," "," ","65,000"," "," "," "," "
2006,VERMONT,50," "," ",YEAR,CORN," "," "," ","85,000"," "," "," "," "
2006,VIRGINIA,51," "," ",YEAR,CORN," "," "," ","480,000"," "," "," "," "
2006,WASHINGTON,53," "," ",YEAR,CORN," "," "," ","140,000"," "," "," "," "
2006,"WEST VIRGINIA",54," "," ",YEAR,CORN," "," "," ","45,000"," "," "," "," "
2006,WISCONSIN,55," "," ",YEAR,CORN," "," "," ","3,650,000"," "," "," "," "
2006,WYOMING,56," "," ",YEAR,CORN," "," "," ","85,000"," "," "," "," "
2007,ALABAMA,01," "," ",YEAR,CORN," "," "," ","340,000"," "," "," "," "
2007,ARIZONA,04," "," ",YEAR,CORN," "," "," ","55,000"," "," "," "," "
2007,ARKANSAS,05," "," ",YEAR,CORN," "," "," ","610,000"," "," "," "," "
2007,CALIFORNIA,06," "," ",YEAR,CORN," "," "," ","650,000"," "," "," "," "
2007,COLORADO,08," "," ",YEAR,CORN," "," "," ","1,200,000"," "," "," "," "
2007,CONNECTICUT,09," "," ",YEAR,CORN," "," "," ","26,000"," "," "," "," "
2007,DELAWARE,10," "," ",YEAR,CORN," "," "," ","195,000"," "," "," "," "
2007,FLORIDA,12," "," ",YEAR,CORN," "," "," ","70,000"," "," "," "," "
2007,GEORGIA,13," "," ",YEAR,CORN," "," "," ","510,000"," "," "," "," "
2007,IDAHO,16," "," ",YEAR,CORN," "," "," ","320,000"," "," "," "," "
2007,ILLINOIS,17," "," ",YEAR,CORN," "," "," ","13,200,000"," "," "," "," "
2007,INDIANA,18," "," ",YEAR,CORN," "," "," ","6,500,000"," "," "," "," "
2007,IOWA,19," "," ",YEAR,CORN," "," "," ","14,200,000"," "," "," "," "
2007,KANSAS,20," "," ",YEAR,CORN," "," "," ","3,900,000"," "," "," "," "
2007,KENTUCKY,21," "," ",YEAR,CORN," "," "," ","1,440,000"," "," "," "," "
2007,LOUISIANA,22," "," ",YEAR,CORN," "," "," ","740,000"," "," "," "," "
2007,MAINE,23," "," ",YEAR,CORN," "," "," ","28,000"," "," "," "," "
2007,MARYLAND,24," "," ",YEAR,CORN," "," "," ","540,000"," "," "," "," "
2007,MASSACHUSETTS,25," "," ",YEAR,CORN," "," "," ","18,000"," "," "," "," "
2007,MICHIGAN,26," "," ",YEAR,CORN," "," "," ","2,650,000"," "," "," "," "
2007,MINNESOTA,27," "," ",YEAR,CORN," "," "," ","8,400,000"," "," "," "," "
2007,MISSISSIPPI,28," "," ",YEAR,CORN," "," "," ","930,000"," "," "," "," "
2007,MISSOURI,29," "," ",YEAR,CORN," "," "," ","3,450,000"," "," "," "," "
2007,MONTANA,30," "," ",YEAR,CORN," "," "," ","84,000"," "," "," "," "
2007,NEBRASKA,31," "," ",YEAR,CORN," "," "," ","9,400,000"," "," "," "," "
2007,NEVADA,32," "," ",YEAR,CORN," "," "," ","5,000"," "," "," "," "
2007,"NEW HAMPSHIRE",33," "," ",YEAR,CORN," "," "," ","14,000"," "," "," "," "
2007,"NEW JERSEY",34," "," ",YEAR,CORN," "," "," ","95,000"," "," "," "," "
2007,"NEW MEXICO",35," "," ",YEAR,CORN," "," "," ","135,000"," "," "," "," "
2007,"NEW YORK",36," "," ",YEAR,CORN," "," "," ","1,060,000"," "," "," "," "
2007,"NORTH CAROLINA",37," "," ",YEAR,CORN," "," "," ","1,090,000"," "," "," "," "
2007,"NORTH DAKOTA",38," "," ",YEAR,CORN," "," "," ","2,560,000"," "," "," "," "
2007,OHIO,39," "," ",YEAR,CORN," "," "," ","3,850,000"," "," "," "," "
2007,OKLAHOMA,40," "," ",YEAR,CORN," "," "," ","320,000"," "," "," "," "
2007,OREGON,41," "," ",YEAR,CORN," "," "," ","60,000"," "," "," "," "
2007,PENNSYLVANIA,42," "," ",YEAR,CORN," "," "," ","1,430,000"," "," "," "," "
2007,"RHODE ISLAND",44," "," ",YEAR,CORN," "," "," ","2,000"," "," "," "," "
2007,"SOUTH CAROLINA",45," "," ",YEAR,CORN," "," "," ","400,000"," "," "," "," "
2007,"SOUTH DAKOTA",46," "," ",YEAR,CORN," "," "," ","4,950,000"," "," "," "," "
2007,TENNESSEE,47," "," ",YEAR,CORN," "," "," ","860,000"," "," "," "," "
2007,TEXAS,48," "," ",YEAR,CORN," "," "," ","2,150,000"," "," "," "," "
2007,UTAH,49," "," ",YEAR,CORN," "," "," ","70,000"," "," "," "," "
2007,VERMONT,50," "," ",YEAR,CORN," "," "," ","92,000"," "," "," "," "
2007,VIRGINIA,51," "," ",YEAR,CORN," "," "," ","540,000"," "," "," "," "
2007,WASHINGTON,53," "," ",YEAR,CORN," "," "," ","195,000"," "," "," "," "
2007,"WEST VIRGINIA",54," "," ",YEAR,CORN," "," "," ","48,000"," "," "," "," "
2007,WISCONSIN,55," "," ",YEAR,CORN," "," "," ","4,050,000"," "," "," "," "
2007,WYOMING,56," "," ",YEAR,CORN," "," "," ","95,000"," "," "," "," "
2008,ALABAMA,01," "," ",YEAR,CORN," "," "," ","260,000"," "," "," "," "
2008,ARIZONA,04," "," ",YEAR,CORN," "," "," ","50,000"," "," "," "," "
2008,ARKANSAS,05," "," ",YEAR,CORN," "," "," ","440,000"," "," "," "," "
2008,CALIFORNIA,06," "," ",YEAR,CORN," "," "," ","670,000"," "," "," "," "
2008,COLORADO,08," "," ",YEAR,CORN," "," "," ","1,250,000"," "," "," "," "
2008,CONNECTICUT,09," "," ",YEAR,CORN," "," "," ","27,000"," "," "," "," "
2008,DELAWARE,10," "," ",YEAR,CORN," "," "," ","160,000"," "," "," "," "
2008,FLORIDA,12," "," ",YEAR,CORN," "," "," ","70,000"," "," "," "," "
2008,GEORGIA,13," "," ",YEAR,CORN," "," "," ","370,000"," "," "," "," "
2008,IDAHO,16," "," ",YEAR,CORN," "," "," ","300,000"," "," "," "," "
2008,ILLINOIS,17," "," ",YEAR,CORN," "," "," ","12,100,000"," "," "," "," "
2008,INDIANA,18," "," ",YEAR,CORN," "," "," ","5,700,000"," "," "," "," "
2008,IOWA,19," "," ",YEAR,CORN," "," "," ","13,300,000"," "," "," "," "
2008,KANSAS,20," "," ",YEAR,CORN," "," "," ","3,850,000"," "," "," "," "
2008,KENTUCKY,21," "," ",YEAR,CORN," "," "," ","1,210,000"," "," "," "," "
2008,LOUISIANA,22," "," ",YEAR,CORN," "," "," ","520,000"," "," "," "," "
2008,MAINE,23," "," ",YEAR,CORN," "," "," ","29,000"," "," "," "," "
2008,MARYLAND,24," "," ",YEAR,CORN," "," "," ","460,000"," "," "," "," "
2008,MASSACHUSETTS,25," "," ",YEAR,CORN," "," "," ","19,000"," "," "," "," "
2008,MICHIGAN,26," "," ",YEAR,CORN," "," "," ","2,400,000"," "," "," "," "
2008,MINNESOTA,27," "," ",YEAR,CORN," "," "," ","7,700,000"," "," "," "," "
2008,MISSISSIPPI,28," "," ",YEAR,CORN," "," "," ","720,000"," "," "," "," "
2008,MISSOURI,29," "," ",YEAR,CORN," "," "," ","2,800,000"," "," "," "," "
2008,MONTANA,30," "," ",YEAR,CORN," "," "," ","78,000"," "," "," "," "
2008,NEBRASKA,31," "," ",YEAR,CORN," "," "," ","8,800,000"," "," "," "," "
2008,NEVADA,32," "," ",YEAR,CORN," "," "," ","5,000"," "," "," "," "
2008,"NEW HAMPSHIRE",33," "," ",YEAR,CORN," "," "," ","15,000"," "," "," "," "
2008,"NEW JERSEY",34," "," ",YEAR,CORN," "," "," ","85,000"," "," "," "," "
2008,"NEW MEXICO",35," "," ",YEAR,CORN," "," "," ","140,000"," "," "," "," "
2008,"NEW YORK",36," "," ",YEAR,CORN," "," "," ","1,090,000"," "," "," "," "
2008,"NORTH CAROLINA",37," "," ",YEAR,CORN," "," "," ","900,000"," "," "," "," "
2008,"NORTH DAKOTA",38," "," ",YEAR,CORN," "," "," ","2,550,000"," "," "," "," "
2008,OHIO,39," "," ",YEAR,CORN," "," "," ","3,300,000"," "," "," "," "
2008,OKLAHOMA,40," "," ",YEAR,CORN," "," "," ","370,000"," "," "," "," "
2008,OREGON,41," "," ",YEAR,CORN," "," "," ","60,000"," "," "," "," "
2008,PENNSYLVANIA,42," "," ",YEAR,CORN," "," "," ","1,350,000"," "," "," "," "
2008,"RHODE ISLAND",44," "," ",YEAR,CORN," "," "," ","2,000"," "," "," "," "
2008,"SOUTH CAROLINA",45," "," ",YEAR,CORN," "," "," ","355,000"," "," "," "," "
2008,"SOUTH DAKOTA",46," "," ",YEAR,CORN," "," "," ","4,750,000"," "," "," "," "
2008,TENNESSEE,47," "," ",YEAR,CORN," "," "," ","690,000"," "," "," "," "
2008,TEXAS,48," "," ",YEAR,CORN," "," "," ","2,300,000"," "," "," "," "
2008,UTAH,49," "," ",YEAR,CORN," "," "," ","70,000"," "," "," "," "
2008,VERMONT,50," "," ",YEAR,CORN," "," "," ","94,000"," "," "," "," "
2008,VIRGINIA,51," "," ",YEAR,CORN," "," "," ","470,000"," "," "," "," "
2008,WASHINGTON,53," "," ",YEAR,CORN," "," "," ","165,000"," "," "," "," "
2008,"WEST VIRGINIA",54," "," ",YEAR,CORN," "," "," ","43,000"," "," "," "," "
2008,WISCONSIN,55," "," ",YEAR,CORN," "," "," ","3,800,000"," "," "," "," "
2008,WYOMING,56," "," ",YEAR,CORN," "," "," ","95,000"," "," "," "," "
2009,ALABAMA,01," "," ",YEAR,CORN," "," "," ","280,000"," "," "," "," "
2009,ARIZONA,04," "," ",YEAR,CORN," "," "," ","50,000"," "," "," "," "
2009,ARKANSAS,05," "," ",YEAR,CORN," "," "," ","430,000"," "," "," "," "
2009,CALIFORNIA,06," "," ",YEAR,CORN," "," "," ","550,000"," "," "," "," "
2009,COLORADO,08," "," ",YEAR,CORN," "," "," ","1,100,000"," "," "," "," "
2009,CONNECTICUT,09," "," ",YEAR,CORN," "," "," ","26,000"," "," "," "," "
2009,DELAWARE,10," "," ",YEAR,CORN," "," "," ","170,000"," "," "," "," "
2009,FLORIDA,12," "," ",YEAR,CORN," "," "," ","70,000"," "," "," "," "
2009,GEORGIA,13," "," ",YEAR,CORN," "," "," ","420,000"," "," "," "," "
2009,IDAHO,16," "," ",YEAR,CORN," "," "," ","300,000"," "," "," "," "
2009,ILLINOIS,17," "," ",YEAR,CORN," "," "," ","12,000,000"," "," "," "," "
2009,INDIANA,18," "," ",YEAR,CORN," "," "," ","5,600,000"," "," "," "," "
2009,IOWA,19," "," ",YEAR,CORN," "," "," ","13,600,000"," "," "," "," "
2009,KANSAS,20," "," ",YEAR,CORN," "," "," ","4,100,000"," "," "," "," "
2009,KENTUCKY,21," "," ",YEAR,CORN," "," "," ","1,220,000"," "," "," "," "
2009,LOUISIANA,22," "," ",YEAR,CORN," "," "," ","630,000"," "," "," "," "
2009,MAINE,23," "," ",YEAR,CORN," "," "," ","28,000"," "," "," "," "
2009,MARYLAND,24," "," ",YEAR,CORN," "," "," ","470,000"," "," "," "," "
2009,MASSACHUSETTS,25," "," ",YEAR,CORN," "," "," ","17,000"," "," "," "," "
2009,MICHIGAN,26," "," ",YEAR,CORN," "," "," ","2,350,000"," "," "," "," "
2009,MINNESOTA,27," "," ",YEAR,CORN," "," "," ","7,600,000"," "," "," "," "
2009,MISSISSIPPI,28," "," ",YEAR,CORN," "," "," ","730,000"," "," "," "," "
2009,MISSOURI,29," "," ",YEAR,CORN," "," "," ","3,000,000"," "," "," "," "
2009,MONTANA,30," "," ",YEAR,CORN," "," "," ","72,000"," "," "," "," "
2009,NEBRASKA,31," "," ",YEAR,CORN," "," "," ","9,150,000"," "," "," "," "
2009,NEVADA,32," "," ",YEAR,CORN," "," "," ","4,000"," "," "," "," "
2009,"NEW HAMPSHIRE",33," "," ",YEAR,CORN," "," "," ","15,000"," "," "," "," "
2009,"NEW JERSEY",34," "," ",YEAR,CORN," "," "," ","80,000"," "," "," "," "
2009,"NEW MEXICO",35," "," ",YEAR,CORN," "," "," ","130,000"," "," "," "," "
2009,"NEW YORK",36," "," ",YEAR,CORN," "," "," ","1,070,000"," "," "," "," "
2009,"NORTH CAROLINA",37," "," ",YEAR,CORN," "," "," ","870,000"," "," "," "," "
2009,"NORTH DAKOTA",38," "," ",YEAR,CORN," "," "," ","1,950,000"," "," "," "," "
2009,OHIO,39," "," ",YEAR,CORN," "," "," ","3,350,000"," "," "," "," "
2009,OKLAHOMA,40," "," ",YEAR,CORN," "," "," ","390,000"," "," "," "," "
2009,OREGON,41," "," ",YEAR,CORN," "," "," ","60,000"," "," "," "," "
2009,PENNSYLVANIA,42," "," ",YEAR,CORN," "," "," ","1,350,000"," "," "," "," "
2009,"RHODE ISLAND",44," "," ",YEAR,CORN," "," "," ","2,000"," "," "," "," "
2009,"SOUTH CAROLINA",45," "," ",YEAR,CORN," "," "," ","335,000"," "," "," "," "
2009,"SOUTH DAKOTA",46," "," ",YEAR,CORN," "," "," ","5,000,000"," "," "," "," "
2009,TENNESSEE,47," "," ",YEAR,CORN," "," "," ","670,000"," "," "," "," "
2009,TEXAS,48," "," ",YEAR,CORN," "," "," ","2,350,000"," "," "," "," "
2009,UTAH,49," "," ",YEAR,CORN," "," "," ","65,000"," "," "," "," "
2009,VERMONT,50," "," ",YEAR,CORN," "," "," ","91,000"," "," "," "," "
2009,VIRGINIA,51," "," ",YEAR,CORN," "," "," ","480,000"," "," "," "," "
2009,WASHINGTON,53," "," ",YEAR,CORN," "," "," ","170,000"," "," "," "," "
2009,"WEST VIRGINIA",54," "," ",YEAR,CORN," "," "," ","47,000"," "," "," "," "
2009,WISCONSIN,55," "," ",YEAR,CORN," "," "," ","3,850,000"," "," "," "," "
2009,WYOMING,56," "," ",YEAR,CORN," "," "," ","90,000"," "," "," "," "
2010,ALABAMA,01," "," ",YEAR,CORN," "," "," ","270,000"," "," "," "," "
2010,ARIZONA,04," "," ",YEAR,CORN," "," "," ","45,000"," "," "," "," "
2010,ARKANSAS,05," "," ",YEAR,CORN," "," "," ","390,000"," "," "," "," "
2010,CALIFORNIA,06," "," ",YEAR,CORN," "," "," ","610,000"," "," "," "," "
2010,COLORADO,08," "," ",YEAR,CORN," "," "," ","1,330,000"," "," "," "," "
2010,CONNECTICUT,09," "," ",YEAR,CORN," "," "," ","26,000"," "," "," "," "
2010,DELAWARE,10," "," ",YEAR,CORN," "," "," ","180,000"," "," "," "," "
2010,FLORIDA,12," "," ",YEAR,CORN," "," "," ","60,000"," "," "," "," "
2010,GEORGIA,13," "," ",YEAR,CORN," "," "," ","295,000"," "," "," "," "
2010,IDAHO,16," "," ",YEAR,CORN," "," "," ","320,000"," "," "," "," "
2010,ILLINOIS,17," "," ",YEAR,CORN," "," "," ","12,600,000"," "," "," "," "
2010,INDIANA,18," "," ",YEAR,CORN," "," "," ","5,900,000"," "," "," "," "
2010,IOWA,19," "," ",YEAR,CORN," "," "," ","13,400,000"," "," "," "," "
2010,KANSAS,20," "," ",YEAR,CORN," "," "," ","4,850,000"," "," "," "," "
2010,KENTUCKY,21," "," ",YEAR,CORN," "," "," ","1,340,000"," "," "," "," "
2010,LOUISIANA,22," "," ",YEAR,CORN," "," "," ","510,000"," "," "," "," "
2010,MAINE,23," "," ",YEAR,CORN," "," "," ","28,000"," "," "," "," "
2010,MARYLAND,24," "," ",YEAR,CORN," "," "," ","500,000"," "," "," "," "
2010,MASSACHUSETTS,25," "," ",YEAR,CORN," "," "," ","17,000"," "," "," "," "
2010,MICHIGAN,26," "," ",YEAR,CORN," "," "," ","2,400,000"," "," "," "," "
2010,MINNESOTA,27," "," ",YEAR,CORN," "," "," ","7,700,000"," "," "," "," "
2010,MISSISSIPPI,28," "," ",YEAR,CORN," "," "," ","750,000"," "," "," "," "
2010,MISSOURI,29," "," ",YEAR,CORN," "," "," ","3,150,000"," "," "," "," "
2010,MONTANA,30," "," ",YEAR,CORN," "," "," ","80,000"," "," "," "," "
2010,NEBRASKA,31," "," ",YEAR,CORN," "," "," ","9,150,000"," "," "," "," "
2010,NEVADA,32," "," ",YEAR,CORN," "," "," ","4,000"," "," "," "," "
2010,"NEW HAMPSHIRE",33," "," ",YEAR,CORN," "," "," ","15,000"," "," "," "," "
2010,"NEW JERSEY",34," "," ",YEAR,CORN," "," "," ","80,000"," "," "," "," "
2010,"NEW MEXICO",35," "," ",YEAR,CORN," "," "," ","140,000"," "," "," "," "
2010,"NEW YORK",36," "," ",YEAR,CORN," "," "," ","1,050,000"," "," "," "," "
2010,"NORTH CAROLINA",37," "," ",YEAR,CORN," "," "," ","910,000"," "," "," "," "
2010,"NORTH DAKOTA",38," "," ",YEAR,CORN," "," "," ","2,050,000"," "," "," "," "
2010,OHIO,39," "," ",YEAR,CORN," "," "," ","3,450,000"," "," "," "," "
2010,OKLAHOMA,40," "," ",YEAR,CORN," "," "," ","370,000"," "," "," "," "
2010,OREGON,41," "," ",YEAR,CORN," "," "," ","70,000"," "," "," "," "
2010,PENNSYLVANIA,42," "," ",YEAR,CORN," "," "," ","1,350,000"," "," "," "," "
2010,"RHODE ISLAND",44," "," ",YEAR,CORN," "," "," ","2,000"," "," "," "," "
2010,"SOUTH CAROLINA",45," "," ",YEAR,CORN," "," "," ","350,000"," "," "," "," "
2010,"SOUTH DAKOTA",46," "," ",YEAR,CORN," "," "," ","4,550,000"," "," "," "," "
2010,TENNESSEE,47," "," ",YEAR,CORN," "," "," ","710,000"," "," "," "," "
2010,TEXAS,48," "," ",YEAR,CORN," "," "," ","2,300,000"," "," "," "," "
2010,UTAH,49," "," ",YEAR,CORN," "," "," ","70,000"," "," "," "," "
2010,VERMONT,50," "," ",YEAR,CORN," "," "," ","92,000"," "," "," "," "
2010,VIRGINIA,51," "," ",YEAR,CORN," "," "," ","490,000"," "," "," "," "
2010,WASHINGTON,53," "," ",YEAR,CORN," "," "," ","200,000"," "," "," "," "
2010,"WEST VIRGINIA",54," "," ",YEAR,CORN," "," "," ","48,000"," "," "," "," "
2010,WISCONSIN,55," "," ",YEAR,CORN," "," "," ","3,900,000"," "," "," "," "
2010,WYOMING,56," "," ",YEAR,CORN," "," "," ","90,000"," "," "," "," "
2011,ALABAMA,01," "," ",YEAR,CORN," "," "," ","270,000"," "," "," "," "
2011,ARIZONA,04," "," ",YEAR,CORN," "," "," ","60,000"," "," "," "," "
2011,ARKANSAS,05," "," ",YEAR,CORN," "," "," ","560,000"," "," "," "," "
2011,CALIFORNIA,06," "," ",YEAR,CORN," "," "," ","630,000"," "," "," "," "
2011,COLORADO,08," "," ",YEAR,CORN," "," "," ","1,500,000"," "," "," "," "
2011,CONNECTICUT,09," "," ",YEAR,CORN," "," "," ","27,000"," "," "," "," "
2011,DELAWARE,10," "," ",YEAR,CORN," "," "," ","190,000"," "," "," "," "
2011,FLORIDA,12," "," ",YEAR,CORN," "," "," ","70,000"," "," "," "," "
2011,GEORGIA,13," "," ",YEAR,CORN," "," "," ","345,000"," "," "," "," "
2011,IDAHO,16," "," ",YEAR,CORN," "," "," ","350,000"," "," "," "," "
2011,ILLINOIS,17," "," ",YEAR,CORN," "," "," ","12,600,000"," "," "," "," "
2011,INDIANA,18," "," ",YEAR,CORN," "," "," ","5,900,000"," "," "," "," "
2011,IOWA,19," "," ",YEAR,CORN," "," "," ","14,100,000"," "," "," "," "
2011,KANSAS,20," "," ",YEAR,CORN," "," "," ","4,900,000"," "," "," "," "
2011,KENTUCKY,21," "," ",YEAR,CORN," "," "," ","1,380,000"," "," "," "," "
2011,LOUISIANA,22," "," ",YEAR,CORN," "," "," ","580,000"," "," "," "," "
2011,MAINE,23," "," ",YEAR,CORN," "," "," ","29,000"," "," "," "," "
2011,MARYLAND,24," "," ",YEAR,CORN," "," "," ","500,000"," "," "," "," "
2011,MASSACHUSETTS,25," "," ",YEAR,CORN," "," "," ","17,000"," "," "," "," "
2011,MICHIGAN,26," "," ",YEAR,CORN," "," "," ","2,500,000"," "," "," "," "
2011,MINNESOTA,27," "," ",YEAR,CORN," "," "," ","8,100,000"," "," "," "," "
2011,MISSISSIPPI,28," "," ",YEAR,CORN," "," "," ","810,000"," "," "," "," "
2011,MISSOURI,29," "," ",YEAR,CORN," "," "," ","3,300,000"," "," "," "," "
2011,MONTANA,30," "," ",YEAR,CORN," "," "," ","77,000"," "," "," "," "
2011,NEBRASKA,31," "," ",YEAR,CORN," "," "," ","9,850,000"," "," "," "," "
2011,NEVADA,32," "," ",YEAR,CORN," "," "," ","8,000"," "," "," "," "
2011,"NEW HAMPSHIRE",33," "," ",YEAR,CORN," "," "," ","15,000"," "," "," "," "
2011,"NEW JERSEY",34," "," ",YEAR,CORN," "," "," ","90,000"," "," "," "," "
2011,"NEW MEXICO",35," "," ",YEAR,CORN," "," "," ","130,000"," "," "," "," "
2011,"NEW YORK",36," "," ",YEAR,CORN," "," "," ","1,100,000"," "," "," "," "
2011,"NORTH CAROLINA",37," "," ",YEAR,CORN," "," "," ","870,000"," "," "," "," "
2011,"NORTH DAKOTA",38," "," ",YEAR,CORN," "," "," ","2,230,000"," "," "," "," "
2011,OHIO,39," "," ",YEAR,CORN," "," "," ","3,400,000"," "," "," "," "
2011,OKLAHOMA,40," "," ",YEAR,CORN," "," "," ","380,000"," "," "," "," "
2011,OREGON,41," "," ",YEAR,CORN," "," "," ","83,000"," "," "," "," "
2011,PENNSYLVANIA,42," "," ",YEAR,CORN," "," "," ","1,420,000"," "," "," "," "
2011,"RHODE ISLAND",44," "," ",YEAR,CORN," "," "," ","2,000"," "," "," "," "
2011,"SOUTH CAROLINA",45," "," ",YEAR,CORN," "," "," ","360,000"," "," "," "," "
2011,"SOUTH DAKOTA",46," "," ",YEAR,CORN," "," "," ","5,200,000"," "," "," "," "
2011,TENNESSEE,47," "," ",YEAR,CORN," "," "," ","790,000"," "," "," "," "
2011,TEXAS,48," "," ",YEAR,CORN," "," "," ","2,050,000"," "," "," "," "
2011,UTAH,49," "," ",YEAR,CORN," "," "," ","85,000"," "," "," "," "
2011,VERMONT,50," "," ",YEAR,CORN," "," "," ","90,000"," "," "," "," "
2011,VIRGINIA,51," "," ",YEAR,CORN," "," "," ","490,000"," "," "," "," "
2011,WASHINGTON,53," "," ",YEAR,CORN," "," "," ","195,000"," "," "," "," "
2011,"WEST VIRGINIA",54," "," ",YEAR,CORN," "," "," ","48,000"," "," "," "," "
2011,WISCONSIN,55," "," ",YEAR,CORN," "," "," ","4,150,000"," "," "," "," "
2011,WYOMING,56," "," ",YEAR,CORN," "," "," ","105,000"," "," "," "," "
2012,ALABAMA,01," "," ",YEAR,CORN," "," "," ","310,000"," "," "," "," "
2012,ARIZONA,04," "," ",YEAR,CORN," "," "," ","70,000"," "," "," "," "
2012,ARKANSAS,05," "," ",YEAR,CORN," "," "," ","710,000"," "," "," "," "
2012,CALIFORNIA,06," "," ",YEAR,CORN," "," "," ","640,000"," "," "," "," "
2012,COLORADO,08," "," ",YEAR,CORN," "," "," ","1,420,000"," "," "," "," "
2012,CONNECTICUT,09," "," ",YEAR,CORN," "," "," ","27,000"," "," "," "," "
2012,DELAWARE,10," "," ",YEAR,CORN," "," "," ","185,000"," "," "," "," "
2012,FLORIDA,12," "," ",YEAR,CORN," "," "," ","75,000"," "," "," "," "
2012,GEORGIA,13," "," ",YEAR,CORN," "," "," ","345,000"," "," "," "," "
2012,IDAHO,16," "," ",YEAR,CORN," "," "," ","360,000"," "," "," "," "
2012,ILLINOIS,17," "," ",YEAR,CORN," "," "," ","12,800,000"," "," "," "," "
2012,INDIANA,18," "," ",YEAR,CORN," "," "," ","6,250,000"," "," "," "," "
2012,IOWA,19," "," ",YEAR,CORN," "," "," ","14,200,000"," "," "," "," "
2012,KANSAS,20," "," ",YEAR,CORN," "," "," ","4,700,000"," "," "," "," "
2012,KENTUCKY,21," "," ",YEAR,CORN," "," "," ","1,650,000"," "," "," "," "
2012,LOUISIANA,22," "," ",YEAR,CORN," "," "," ","540,000"," "," "," "," "
2012,MAINE,23," "," ",YEAR,CORN," "," "," ","30,000"," "," "," "," "
2012,MARYLAND,24," "," ",YEAR,CORN," "," "," ","495,000"," "," "," "," "
2012,MASSACHUSETTS,25," "," ",YEAR,CORN," "," "," ","16,000"," "," "," "," "
2012,MICHIGAN,26," "," ",YEAR,CORN," "," "," ","2,700,000"," "," "," "," "
2012,MINNESOTA,27," "," ",YEAR,CORN," "," "," ","8,750,000"," "," "," "," "
2012,MISSISSIPPI,28," "," ",YEAR,CORN," "," "," ","820,000"," "," "," "," "
2012,MISSOURI,29," "," ",YEAR,CORN," "," "," ","3,600,000"," "," "," "," "
